,vm_pu_bus1,vm_pu_bus2,vm_pu_bus3,vm_pu_bus4,vm_pu_bus5,vm_pu_bus6,vm_pu_bus7,vm_pu_bus8,vm_pu_bus9,va_degree_bus1,va_degree_bus2,va_degree_bus3,va_degree_bus4,va_degree_bus5,va_degree_bus6,va_degree_bus7,va_degree_bus8,va_degree_bus9,Cluster
89,1,0.9999999999999999,0.9999999999999998,0.9574654834664128,0.9410037219431636,0.960254001236403,0.9398180628758843,0.9569827132111829,0.9328025670453648,0,0.30879237027606804,-2.6481122943791684,-2.5895101326749455,-4.131791262733909,-3.6253515833231424,-4.153371261039342,-2.488494288116448,-3.8043526599824338,1
90,1,0.9999999999999999,0.9999999999999999,0.9572948747161091,0.9405486589350224,0.9598471421301401,0.9390477485650688,0.9567780645768451,0.9329497723045951,0,0.07888666959551396,-2.885335308264976,-2.7531937761173197,-4.380978310214817,-3.851585431585787,-4.345594575265938,-2.713317396980692,-4.057709213465675,1
91,1,0.9999999999999999,0.9999999999999998,0.9574119255193384,0.941765975175162,0.9599685741011491,0.9381972909048631,0.9561834051805969,0.932001654396685,0,0.06985025213099652,-2.8270063471468423,-2.6913569910926713,-4.2450669915679065,-3.7965373935873385,-4.3749750274396435,-2.707571623980848,-4.003623272722267,1
92,1,0.9999999999999999,1.0000000000000002,0.9577367586411561,0.9415586778655297,0.9605262044874958,0.9400830214971982,0.9572087218119009,0.9332189020179427,0,0.14576838462471747,-2.7902552958205318,-2.7182428583597593,-4.310383574453662,-3.7748409988028704,-4.281076807763971,-2.65712861277689,-4.0191563471556,1
93,1,0.9999999999999998,0.9999999999999999,0.9570632031519627,0.9406070509131581,0.9599679922116378,0.9393532546407273,0.9565622007940966,0.9319916043329652,0,0.30590002646419767,-2.6474496832514856,-2.588523958007841,-4.130970940542146,-3.616965010027923,-4.12966307637135,-2.4809403526244496,-3.8038575366168863,1
94,1,1.0000000000000002,1.0,0.95675414259639,0.9399529515966523,0.9597446877574598,0.9393347904408199,0.9565337738217043,0.9319250259705661,0,0.0544276157531114,-2.9208092687173637,-2.7528791714721397,-4.397477165916284,-3.8842905053291403,-4.391754350588162,-2.731706226617458,-4.042579592447989,1
95,1,0.9999999999999998,0.9999999999999999,0.9568283102839554,0.9402504058879525,0.9591604497363524,0.9372820130485988,0.9558558765122851,0.9319325471871134,0,-0.19696784146587518,-3.1247068143216183,-2.8195437149280016,-4.452888101147184,-4.072386228045154,-4.697051282541689,-2.9662393968507943,-4.191529212710122,1
96,1,0.9999999999999999,0.9999999999999999,0.9579090832475177,0.9414276052482953,0.960214988479092,0.9392768385907742,0.9570451669434928,0.933528180211186,0,0.5831052382428196,-2.355409864882939,-2.4369004304528294,-3.874581645489641,-3.3315958737280638,-3.821940504863771,-2.215732032106655,-3.5922139998652534,1
97,1,0.9999999999999999,1.0,0.9564862580981437,0.9403135913648709,0.9597367049737788,0.93895073200183,0.9560381055170444,0.9308041588106603,0,-0.07209308827488203,-2.9529999862436025,-2.790924009805026,-4.37973012839825,-3.916265456293385,-4.473304525282799,-2.845900032959624,-4.178733037102078,1
98,1,0.9999999999999999,0.9999999999999999,0.9574869944807182,0.9408320285780488,0.960041960876885,0.9393511164449092,0.9569337551513676,0.9331224717537796,0,0.23148685848934533,-2.7697202586022653,-2.6547542936606927,-4.269015592223899,-3.7412336701684232,-4.242138622582602,-2.5645841071221156,-3.866763070723761,1
99,1,0.9999999999999999,0.9999999999999999,0.9557841435346189,0.9396327459081948,0.9587814932545863,0.9367596282103311,0.9549629595007616,0.9297475763762426,0,-0.6171254990700837,-3.504809755023026,-3.0601506017923987,-4.801109040793043,-4.442228219548072,-5.078229770450312,-3.3641465935327486,-4.5862349575081724,1
100,1,0.9999999999999999,0.9999999999999999,0.9581058956196826,0.9422284138375453,0.9604313282544162,0.9391277045038394,0.9569906090756356,0.9335141903747441,0,0.2667904489034674,-2.6351500483369223,-2.605677610496769,-4.107084236548712,-3.617175685517357,-4.166604089503864,-2.530692261500612,-3.876123616678511,1
101,1,0.9999999999999998,0.9999999999999998,0.9579808648116711,0.942059732421637,0.9608004000536001,0.940407816109303,0.957308232823623,0.9331947992663168,0,0.4551675749654478,-2.4471973892411323,-2.5106449246580596,-3.965749567549639,-3.4391786375032902,-3.961803633993389,-2.3501987282696803,-3.726776818004871,1
102,1,1.0,1.0,0.9573705652289725,0.9409650344634438,0.9597332294280598,0.9382887078847797,0.9564755356747088,0.9328016697683865,0,-0.037053538130695965,-3.026099345489239,-2.782718623587099,-4.4571525407687895,-3.9892708738199834,-4.54185144392787,-2.821739761036335,-4.071286983752881,1
103,1,0.9999999999999999,0.9999999999999998,0.9566687569488593,0.9410244141873189,0.9596115895123684,0.9378673031439847,0.9556711225804525,0.9307797754437435,0,-0.33110935797930496,-3.166903411054903,-2.8970838375178896,-4.505392932436496,-4.126786619703748,-4.765658868892892,-3.095780764609467,-4.377948558124558,1
104,1,0.9999999999999997,1.0000000000000002,0.9565101928282964,0.940393908642008,0.9594071550127572,0.9378813937878607,0.9557738409070227,0.9310777261076195,0,-0.4764479391827797,-3.3403541317598733,-3.0004893850863392,-4.680291034825559,-4.294708744858659,-4.92093768876831,-3.2436771459781077,-4.5207183467880965,1
105,1,1.0,0.9999999999999999,0.957862295644409,0.9424834896652008,0.9607758384551118,0.9399101201163698,0.9569202640274124,0.9325151965653281,0,0.2954665243111444,-2.558743658064435,-2.596127597702156,-4.061719341001304,-3.550062625769786,-4.086977604888347,-2.500269415270623,-3.89348683691938,1
106,1,0.9999999999999999,1.0,0.9573896345851314,0.9416192249972057,0.960135587191491,0.9388458703364253,0.9564266514284124,0.9320849346559615,0,0.13545297753989316,-2.7628702731986836,-2.694086990480582,-4.248579131331376,-3.7369122867926414,-4.256499497914549,-2.6480179870072367,-4.008617161347935,1
107,1,1.0,0.9999999999999997,0.9568062855361017,0.9407337310056072,0.959897402310089,0.9390140987532777,0.9562491345043735,0.9313777462876619,0,-0.07909211543609562,-2.9497590989163673,-2.8174004168255227,-4.408140871315594,-3.9173672934615493,-4.451425728135197,-2.8581488889612636,-4.230084178142068,1
108,1,0.9999999999999999,0.9999999999999999,0.9573591535559027,0.9413157953934669,0.9595870602535379,0.937501271832006,0.9561047321233092,0.93246440574341,0,-0.1918264721812708,-3.090812746376626,-2.8246744391113636,-4.439154432889968,-4.050032738593997,-4.677770926286804,-2.967291178029067,-4.218546764078779,1
109,1,0.9999999999999999,0.9999999999999999,0.9576088022336476,0.9422830306088422,0.9607961878067235,0.940172124732583,0.9568841727526686,0.9321437379568634,0,0.041443117968732,-2.790133417335678,-2.7479052636051615,-4.274455576001136,-3.7820010889475313,-4.338704473907616,-2.753396514014367,-4.147174827065482,1
110,1,0.9999999999999999,0.9999999999999999,0.956281140325602,0.939259057624937,0.958792309710492,0.9371614497010449,0.9556493184977657,0.9314241051507741,0,-0.30137268396970157,-3.2772191448856867,-2.9222355904856006,-4.651885085106265,-4.214930609008755,-4.77286436864503,-3.065501067927328,-4.309756115187059,1
111,1,0.9999999999999999,1.0,0.956273022600049,0.9398021581409661,0.9592017501770287,0.9378519979912777,0.9557089274842779,0.9309057672637052,0,-0.37625456587820477,-3.245996644014488,-2.962760231288895,-4.622660726249611,-4.194793803473815,-4.772987612159763,-3.1418674259657013,-4.463940345596047,1
112,1,1.0,1.0,0.9578610359361802,0.9418578500181817,0.9600694583107933,0.9384097628636373,0.9566600135567385,0.9332386532803777,0,0.10060200554058918,-2.8380030887446286,-2.675224212853264,-4.248102333736696,-3.810259190515499,-4.402151045584308,-2.688669107393148,-3.948980426105559,1
113,1,1.0,0.9999999999999998,0.9570516260518306,0.9414057356020017,0.9603077535136991,0.9395781528959978,0.956375300213371,0.9311952417928986,0,0.2150577738994067,-2.621695334442517,-2.6241963433193543,-4.089727902338153,-3.6003856916775,-4.146998296987067,-2.5671364583297267,-3.955275604179958,1
114,1,1.0,1.0,0.9573504410815531,0.9410848665014264,0.9601418408704566,0.939399125050506,0.9567864928165064,0.9326228347796715,0,0.024372485100227284,-2.911347111696008,-2.7873268739461614,-4.416299291416002,-3.885558001443758,-4.386201335342509,-2.7680409493178884,-4.1267309184267855,1
115,1,1.0,0.9999999999999997,0.9572544602688167,0.9412279650390996,0.9602723095261003,0.9396490445204172,0.9566350777539366,0.9319144618118079,0,0.32146301227520485,-2.575234516329397,-2.566864412373212,-4.050547634073321,-3.552968066371283,-4.090362766079743,-2.467188475128346,-3.817390094775476,1
116,1,1.0,0.9999999999999999,0.956735516346177,0.9400351724416061,0.9594807526766268,0.9384588073808766,0.9562283579923508,0.9318869086973625,0,-0.13757005340389383,-3.1383387204656485,-2.827485692805847,-4.537778572439158,-4.094683960844479,-4.665185051558745,-2.916110075357536,-4.130821166641931,1
117,1,1.0,0.9999999999999999,0.9581640682479693,0.9422360820738395,0.9606610930004832,0.9398118630441414,0.9572445513886491,0.9335998141875665,0,0.4058662364692428,-2.5199417912491393,-2.5365149434331156,-4.025025436890978,-3.508166260429974,-4.036764407904154,-2.397919914534474,-3.7458213806569205,1
118,1,0.9999999999999999,1.0,0.957373303899297,0.9415430574750674,0.9598230123319311,0.9379832931294082,0.9561791583436906,0.9322057924976714,0,-0.08004955295698656,-2.976821310079352,-2.7678738882277965,-4.3567206447977815,-3.942419370779694,-4.551262734366873,-2.8573657883262245,-4.126750237780453,1
119,1,1.0,0.9999999999999999,0.9570576362099852,0.9413557153446459,0.9601177529855673,0.9390559662351364,0.95627518547086,0.9314142128005195,0,0.022748512368423957,-2.8183893421718538,-2.7446905688251233,-4.274649202665453,-3.7919497423961,-4.340090047929395,-2.7569561640317195,-4.139686164027375,1
120,1,1.0,0.9999999999999999,0.9566605956748085,0.9408461528927115,0.9596851146875882,0.9382657190140368,0.9558657968247641,0.9309694371108312,0,-0.3459592303380979,-3.1856318373538572,-2.9235081715761795,-4.54570021920125,-4.1475027787593595,-4.76864791322251,-3.1154777348243536,-4.418706432091648,1
121,1,0.9999999999999999,0.9999999999999999,0.9565063352448382,0.9400761100517968,0.9592573001891767,0.9377452878661177,0.955741745817926,0.9311153059199341,0,-0.12442401424237548,-3.0286659776829294,-2.8005537687680837,-4.4089576951104155,-3.978966362674633,-4.556573839374208,-2.8908540819013124,-4.178852543317198,1
122,1,1.0,0.9999999999999999,0.9568573277705865,0.9406717084257833,0.9599581069650963,0.9392591263237124,0.9563718092262137,0.9315055353884634,0,0.01771769121778213,-2.8584616305185135,-2.7500418364158485,-4.308433915179545,-3.8277099055271293,-4.373471864828093,-2.764389740071606,-4.1230539153318375,1
123,1,1.0,0.9999999999999999,0.9554845550433041,0.9388094504052383,0.9585132311250788,0.936774593375634,0.9549608064598873,0.9297322679699143,0,-0.6721403906457767,-3.6172474406013193,-3.0992917488483314,-4.908393318436873,-4.547396801990998,-5.17382539625623,-3.4191077791850417,-4.600198502640685,1
124,1,1.0,1.0,0.9575271132223561,0.9413450648974595,0.9600529920757133,0.9388714997365856,0.9565950010146239,0.9325722892138586,0,0.36743132971350934,-2.548352536561706,-2.530220400642343,-4.005392448785099,-3.5201639002295435,-4.064019191957496,-2.420224224092395,-3.749002813537039,1
125,1,1.0,0.9999999999999999,0.9561308949037811,0.939367968298621,0.9588416559171969,0.9372015818147028,0.9554355776169197,0.9307363117431972,0,-0.17537597345609626,-3.1313787291390054,-2.827298132704012,-4.496619288490511,-4.0704268065172,-4.640498793111913,-2.9341797936813627,-4.174617716418461,1
126,1,1.0,0.9999999999999998,0.9571840465054957,0.940478060573982,0.9599784708271962,0.9395140106072183,0.9568577430193821,0.9327281705670833,0,-0.011915338696865344,-2.9631762227089755,-2.78499045110308,-4.419720984071469,-3.932974624607156,-4.473244407259759,-2.8060985557448235,-4.116996095871343,1
127,1,0.9999999999999999,0.9999999999999999,0.9558018248716069,0.9392645547341973,0.9586775674033148,0.9368130472799867,0.955151962722736,0.930268711160027,0,-0.6885366632570563,-3.6241199315840604,-3.127523284325403,-4.941021561601895,-4.558722848027366,-5.168344396669957,-3.440271270459542,-4.652552502523338,1
128,1,0.9999999999999999,1.0,0.9577092519496354,0.9415824336474412,0.9600885205620493,0.9387428693014812,0.9567114070585844,0.9330560705131569,0,0.09491412563837312,-2.7936075281215924,-2.6758765451237747,-4.1984521242740716,-3.766378463038832,-4.36452411054862,-2.6956339450403397,-4.001802443860922,1
129,1,0.9999999999999999,0.9999999999999999,0.9565203639259874,0.9409432533775666,0.9596315075796966,0.9380081300172295,0.9556201340113595,0.930482322292536,0,-0.40411301766730373,-3.221873449572151,-2.9461353430183506,-4.565567439373948,-4.1822951708213845,-4.816997478296211,-3.1675145305807844,-4.469032948019756,1
130,1,1.0,0.9999999999999998,0.9554906882362971,0.9386230838322389,0.9584402866968718,0.9367406562500945,0.9550177517664359,0.9299360830061799,0,-0.6611845495368803,-3.6028934987422434,-3.099143430753221,-4.899686354195855,-4.531065507807685,-5.147838301123358,-3.4095723057435166,-4.608561723317525,1
131,1,0.9999999999999998,1.0000000000000002,0.9575131658674348,0.9413562745688533,0.9600882036269381,0.9389676798502518,0.9566718489653604,0.9327151800013976,0,0.07969126806510037,-2.849895350851883,-2.6903266131115817,-4.263439117727362,-3.822657726172134,-4.412025021659303,-2.7098739286511386,-3.9815871165769123,1
132,1,0.9999999999999999,0.9999999999999998,0.9563278395706039,0.9404521944341392,0.9593156242961407,0.9375516085828548,0.9554281273145526,0.9303622302442586,0,-0.41837338896538007,-3.2447196316605984,-2.921367950783356,-4.530934480009347,-4.1965981047250125,-4.871789694341411,-3.176991565778581,-4.428694517678448,1
133,1,0.9999999999999999,1.0,0.9574684687348632,0.940648968175821,0.9601691722857782,0.939917521234026,0.9571463976910372,0.9331964804648397,0,0.317516670254599,-2.6578361896520533,-2.613686309816654,-4.177879924259418,-3.6327851163770313,-4.119818873854718,-2.4838335076516933,-3.832403943055593,1
134,1,1.0000000000000002,1.0,0.9571775960292433,0.9412254222851875,0.9597965044861256,0.9382208822373678,0.9561579580926578,0.9319081090320084,0,-0.04033539613861798,-2.9731321523251952,-2.7436520276254432,-4.355729612227134,-3.9380138464558447,-4.542654423009749,-2.8171242566514487,-4.054076139624695,1
135,1,0.9999999999999999,0.9999999999999999,0.9580957799854428,0.9416656675505006,0.9605307167489131,0.9399895793955045,0.957420505269368,0.933953551506608,0,0.43999843808695843,-2.4859864164987293,-2.527196525472913,-3.9995369984872453,-3.4706938609142863,-3.983759875256977,-2.36815316907164,-3.743286285553161,1
136,1,1.0,0.9999999999999998,0.9570611170691335,0.9408028693298249,0.9600371516304542,0.9393658332576376,0.9565148930325735,0.9318348630962024,0,0.22527966528090299,-2.696303566187268,-2.627692834676556,-4.163832974326651,-3.6676870778968174,-4.20014676480373,-2.5603848802831135,-3.8912738706517263,1
137,1,1.0,1.0000000000000002,0.9569216150902364,0.9405103598638245,0.959740303381222,0.938765279437662,0.9563440057699487,0.9319205787226719,0,-0.08258251041198592,-2.9983618235368033,-2.795589444889626,-4.409925236464864,-3.9617245553869846,-4.53417272649584,-2.863998603750871,-4.160637327780938,1
138,1,1.0,0.9999999999999999,0.9577402482592,0.9412752429864082,0.960183568282738,0.9393350152791713,0.9570317367039597,0.9334347924066275,0,0.1710809285794742,-2.759319139181833,-2.6568337572523095,-4.203343362213571,-3.734656785954939,-4.298609129907889,-2.627422912033275,-3.9382059796481244,1
139,1,0.9999999999999999,1.0,0.9568936310281947,0.9408826422764771,0.9599437032382924,0.9390054259965805,0.9562364726194411,0.9313517957717987,0,0.05163313847146036,-2.83026164316499,-2.7090250056261067,-4.25554736853235,-3.799120787969593,-4.368854260359008,-2.7271087126729907,-4.049898255392489,1
140,1,0.9999999999999999,1.0,0.9552820540459717,0.9272138944221698,0.977594255963884,0.9557198596373885,0.9641635769905194,0.9391399267784348,0,5.49967607668387,5.168127485655667,-1.0158284870749705,-2.793523381858535,3.7318815348336183,2.232203426994748,2.525529929287718,-0.3379136995231874,6
141,1,0.9999999999999999,0.9999999999999999,0.9552334283338844,0.9271707139336693,0.9773502196503961,0.9552263294461155,0.9639591750940714,0.9390264122771115,0,5.442813919687076,5.123637903496073,-1.0389044532341942,-2.7970086251134663,3.6937275681083244,2.1999064440012472,2.4736625192889954,-0.40489714079686384,6
142,1,0.9999999999999999,0.9999999999999998,0.9545072557524124,0.9270229407604001,0.9770991892740369,0.9547186746689349,0.9631483806357901,0.9369757333803457,0,4.756283413477522,4.313603578586203,-1.2427967862127607,-2.9015936974825065,2.890214063049641,1.4024279337452266,1.8069671669528655,-0.9234662736828646,6
143,1,0.9999999999999999,1.0000000000000002,0.9544827274257238,0.925461836962648,0.9767283053633353,0.9539686791285394,0.9634138815006765,0.9385166499166577,0,4.970038508068784,4.479520784921282,-1.1856653329284803,-2.9590530770355965,3.065772167705104,1.586921299370107,2.0142231007869165,-0.6958070326641288,6
144,1,1.0000000000000002,0.9999999999999997,0.9548521594155386,0.9267779311593214,0.9770436792520629,0.954606420363171,0.9635232062212606,0.9382842702391788,0,5.101912739008512,4.729022165856293,-1.1619725563702568,-2.9029231750380617,3.307075087578054,1.8206248605656896,2.143422315461003,-0.6762826250271947,6
145,1,0.9999999999999996,1.0,0.9544888428763685,0.9257564171114694,0.9767927652470291,0.9540990256912302,0.9633567864049124,0.9382171125192459,0,4.9952159385592285,4.515638184693977,-1.161926614377152,-2.9059941493980137,3.100213395311786,1.6198079533325098,2.040797826664375,-0.6749758165176116,6
146,1,1.0,1.0,0.9538612998666524,0.925263971013991,0.9770001721860601,0.9545184395482805,0.9630570532691881,0.9369128965232217,0,4.861908661000496,4.437938241735662,-1.2831466452512386,-3.11884482343738,3.0171218277143645,1.5317189929134574,1.914828903567672,-0.8353446303912494,6
147,1,0.9999999999999999,1.0,0.9532611240334555,0.9240342295486763,0.9768556007868933,0.9542260889041896,0.9627291390573081,0.93627802824169,0,5.227917825903852,4.901995193213946,-1.12440846780003,-2.9147537612403904,3.4849367038657277,2.003016518438028,2.288872056787302,-0.5539446987556615,6
148,1,1.0,0.9999999999999999,0.9544446369495604,0.9251408687814304,0.977353666662309,0.9552333004250187,0.9638888202253467,0.938744835038903,0,5.262223888998634,4.862040144395859,-1.1146361072099384,-2.94031549085435,3.432040294278401,1.9381363726185126,2.2947922055602517,-0.4983401737090335,6
149,1,1.0,1.0,0.9547385342073215,0.926873362412569,0.97710741200858,0.9547353030543886,0.9634213550581464,0.9378503718828087,0,5.141120854651888,4.779969811373901,-1.1481321407336773,-2.8971046824179156,3.3563666420021243,1.8683826675369144,2.1851225593634473,-0.6393611185027537,6
150,1,0.9999999999999999,1.0,0.9536637191185723,0.9243193190518483,0.9769319615062556,0.9543805038448633,0.9631141815683305,0.9372487930350343,0,4.876889303309493,4.483150133282553,-1.2819115632712617,-3.0940239325797094,3.0641066051466512,1.5803465031807578,1.9284104938308064,-0.858052784225105,6
151,1,1.0,0.9999999999999999,0.9545692353454892,0.9266652614244802,0.977395231800935,0.9553173589504299,0.9635061233390203,0.9375023922855961,0,5.265661602276419,4.883371364025186,-1.0502836089785392,-2.750202005382757,3.4522921720933613,1.95739000454005,2.3075891285071988,-0.48582315179067953,6
152,1,0.9999999999999999,0.9999999999999998,0.9549001957333362,0.9277285820111327,0.9775983549847942,0.9557281495116401,0.9635909856862497,0.937408466831398,0,5.420954822609243,5.12642651693721,-1.0042029901479652,-2.6761330888502006,3.6900741779236994,2.1902977746669516,2.4608062651484244,-0.4162929408944249,6
153,1,0.9999999999999998,1.0,0.9548634413166835,0.9276531805008668,0.9774462435440264,0.9554205224076557,0.9635019783434411,0.9374136321436476,0,5.066544305654468,4.724179126239052,-1.1622956162383333,-2.854600892475755,3.2917754257698184,1.7956485242525058,2.108573245765979,-0.7229925995443304,6
154,1,1.0000000000000002,1.0,0.9548911864173786,0.9267159135602393,0.9771527814258949,0.9548270515321134,0.963630194579485,0.9384084989807032,0,5.368818733944953,5.025308965467119,-1.0245178757230045,-2.7160161658015514,3.6005270196021835,2.111451621855487,2.4077110988850854,-0.44136739780387296,6
155,1,1.0,0.9999999999999999,0.9541594148000166,0.9258316335417907,0.9765618276894028,0.9536320450775297,0.9628723000561716,0.9371962411722762,0,4.8596992837802855,4.357098560373117,-1.2272852677017552,-3.0159017378977464,2.9476800427754473,1.4728472581963639,1.9171453007885557,-0.7654020848968677,6
156,1,1.0,0.9999999999999999,0.9538707629010102,0.9250901503262894,0.97689563620982,0.9543070474072125,0.9630542669565623,0.9370727947889899,0,4.7705497833666755,4.277364226899639,-1.2665420967557404,-3.0420019759002193,2.8592649522629365,1.3763799914812611,1.8235382663464563,-0.8608813443829532,6
157,1,1.0,0.9999999999999999,0.9549075597830827,0.9270635906118437,0.9768635096486211,0.9542420819403096,0.9633616894102194,0.9381123946937289,0,4.9833619118533985,4.541658344163919,-1.1459338712333431,-2.806032643255663,3.12439424379482,1.6422834494536351,2.02882380104803,-0.7223977060523866,6
158,1,0.9999999999999999,1.0,0.9545256822478523,0.9269621288519596,0.9770571671275046,0.9546336959248232,0.9631486851401483,0.9371150748902215,0,5.117067097104057,4.7488719614645625,-1.1435035640057283,-2.8811335181125544,3.326574381920214,1.839799509767685,2.1677433944310316,-0.6404452840364232,6
159,1,1.0,0.9999999999999998,0.9536681255685988,0.9249659056119302,0.976532884268271,0.9535735195801072,0.9626611201184487,0.9366048916508729,0,4.658334107700366,4.146788065202745,-1.3101417235685346,-3.0918578119013125,2.738122534113927,1.2639887887783916,1.7209555648090833,-0.9448791644005688,6
160,1,1.0,0.9999999999999999,0.9554688548145976,0.928422255204367,0.9774160947920517,0.955359551061771,0.9638265244435951,0.9384330847759418,0,5.248409995866137,4.858091190988643,-1.0558847069027808,-2.7351282170907645,3.4264702777952722,1.9310671621957138,2.2825012646451155,-0.5152115278571762,6
161,1,1.0,1.0,0.9537070288666174,0.9251044011326166,0.977003376107479,0.9545249185581943,0.96297236839549,0.9366100446965826,0,4.628721776462138,4.148770414686115,-1.3512494559063466,-3.15714167127337,2.7278707331895684,1.2423907563828473,1.6837162532356813,-1.0057363153614236,6
162,1,1.0,1.0,0.9547003175875424,0.9265882428848647,0.9766529355860378,0.953816272996063,0.9632055003271334,0.938029968781627,0,5.040893285074742,4.5429384460962945,-1.1402125767667415,-2.9060504725452456,3.1311500028745742,1.6541176859948332,2.0901784850230363,-0.606976786409822,6
163,1,0.9999999999999999,1.0,0.9545717893995593,0.9261313259200077,0.977515801650421,0.9555611943962367,0.9637703434932354,0.9381416604582469,0,5.510515549647057,5.235180174217081,-1.0580859866813235,-2.901348515502764,3.800970657636365,2.303174429493852,2.5459804637703964,-0.36184360267795007,6
164,1,1.0,1.0,0.953398645468623,0.9245432495088602,0.9773356319204424,0.9551968283552602,0.9630251496579328,0.9362206140348815,0,5.072408789908105,4.780172620672077,-1.228777469215525,-3.0466349555454455,3.350641118674533,1.857170414759959,2.1261104190984375,-0.7416083311195674,6
165,1,0.9999999999999999,1.0,0.9536720648953326,0.9244930521417123,0.9766759352194079,0.9538627806362997,0.9629245851990884,0.9371167618510359,0,4.870488592097765,4.360296733673538,-1.2461260755618053,-3.0973593491225153,2.9479100939358833,1.4703227340408418,1.9266536242094163,-0.7451174282227414,6
166,1,1.0,0.9999999999999999,0.9544243084166915,0.9265884232944109,0.976859571047022,0.9542341174291362,0.9630396542588728,0.9371263228521473,0,5.0495786773710485,4.592840022936942,-1.095268167915064,-2.7537991837669575,3.175678316099151,1.6936624434368481,2.102925051378129,-0.6196235900525228,6
167,1,1.0,1.0,0.9541979830190577,0.9254760183901347,0.9773554149181707,0.9552368359682692,0.9635243707761058,0.9376639712422138,0,5.007052342434561,4.657925409217771,-1.2312859913263343,-3.013175735550721,3.227880159274115,1.7339342450798403,2.0485334274747324,-0.7812134028104298,6
168,1,1.0,0.9999999999999999,0.9556846862348811,0.9281618339331811,0.9770414815119282,0.9546019760367157,0.9638850646796684,0.9393490248191766,0,5.289071135454966,4.85176394440859,-1.0316449437690554,-2.7295083968970864,3.4298739784816785,1.9434766525892433,2.3217312582306646,-0.44777053190672633,6
169,1,0.9999999999999999,0.9999999999999998,0.9537586953461613,0.925108538404752,0.9767726167062238,0.9540582824849648,0.9628456620371358,0.9367120672551219,0,4.837428584488178,4.3803802546942405,-1.2471427933343742,-3.020650620774051,2.965479368532572,1.4855597739919706,1.8955272904301272,-0.822512957786634,6
170,1,0.9999999999999999,1.0,0.9547018557747676,0.9262106146004382,0.9774718486469346,0.9554723051311972,0.9638345844692419,0.938379359974104,0,5.523478160193111,5.183185919363785,-0.9783797371856824,-2.7285933962803663,3.750117445328424,2.2533759545174377,2.557372372562701,-0.28902801720786425,6
171,1,0.9999999999999998,1.0,0.955787193072333,0.928469624582725,0.9772412966078178,0.9550060536038883,0.963997303341868,0.9393366023706238,0,5.409300457852454,5.049295677092615,-1.0043584200250977,-2.6885537723851565,3.6222142986125063,2.1310105165395505,2.439217184617663,-0.40437863416584124,6
172,1,1.0,1.0,0.9549269447713671,0.927363661575337,0.9768831572579371,0.9542818127672532,0.9633147603125988,0.9379181843412613,0,5.017903103369712,4.560875314288229,-1.1557645997441381,-2.8905675193944758,3.143100440055757,1.6605161694303694,2.0645136160548634,-0.6682558170591526,6
173,1,1.0,0.9999999999999999,0.9547299101503717,0.9273934449855985,0.9771561866612716,0.9548339378091083,0.9632456167557921,0.9372503317430058,0,5.2593713736225,4.9489427876371614,-1.0781101304171843,-2.760845463008219,3.5240723726750507,2.0349150709285384,2.3076744458984786,-0.5588579284788842,6
174,1,1.0,1.0,0.9536772707017633,0.9245311909142419,0.977104835357708,0.9547300924321908,0.9631887363591833,0.9370824748555293,0,4.745771674750687,4.295744535810934,-1.3134895193526877,-3.119422719142157,2.8722083159247087,1.384286336421771,1.7954673153094272,-0.9289296641934007,6
175,1,1.0,1.0,0.9551347911268622,0.926828510771487,0.9774482755940758,0.9554246319357295,0.9640731562807733,0.9390912955507043,0,5.169120401834651,4.736900226323936,-1.1217116566547416,-2.8897235839264486,3.304443767272297,1.8082680873413906,2.197183483746844,-0.5667820224731913,6
176,1,0.9999999999999999,1.0,0.9542285505114844,0.925585534008661,0.9772461977989355,0.9550159652355616,0.9634288411748235,0.9375633285726401,0,5.336941985447534,4.94157540792552,-1.0156167138956038,-2.7289913923776865,3.514366720486411,2.0230451246695917,2.3807604978971875,-0.4029014594253952,6
177,1,0.9999999999999999,0.9999999999999999,0.9536473682809521,0.9249533857545185,0.976627164232509,0.9537641608540246,0.9626840470348016,0.9365001238363627,0,4.783660524635323,4.301041831827026,-1.2349491389052085,-2.959164138090525,2.889923711439318,1.4135134298335756,1.8457199868185512,-0.8461634156747253,6
178,1,1.0,0.9999999999999998,0.9542468510502937,0.926285770383225,0.9765296481218797,0.9535669758965482,0.962775069847107,0.9369591455082148,0,4.603073459138733,4.090897143774905,-1.2937492921595855,-2.9756305057662016,2.6823158066987975,1.2082602290750768,1.6629020155154204,-1.0072755156900757,6
179,1,1.0,1.0000000000000002,0.9544402037318772,0.9262416414906155,0.9770640200513527,0.9546475541229196,0.9633149822270208,0.9376045790341441,0,5.082466355051876,4.707705429773489,-1.1760491823055965,-2.944264205620745,3.2852297715108563,1.7982899649671127,2.129071435935939,-0.6790933121980165,6
180,1,0.9999999999999999,1.0,0.9534860794186997,0.9247710249412935,0.9769532179784112,0.954423488542713,0.9628052980456687,0.9362340110830192,0,4.807252175836868,4.374320854844977,-1.2661891907676208,-3.0357262426864766,2.9547248136910285,1.4704527056657737,1.8663399613089364,-0.866242777559962,6
181,1,1.0000000000000002,0.9999999999999999,0.9545313784096111,0.9257779327488307,0.9771270850343672,0.9547750868246837,0.9636187831130638,0.9383771508495802,0,5.013109244890557,4.60134969291483,-1.218857847071095,-3.0283287588481165,3.1772353693021924,1.688778091982939,2.0522807337356173,-0.7281123504317486,6
